date,dep,etpgrille_mean,etpgrille_mediane,rr_mean,rr_mediane,tn_mean,tn_mediane,tx_mean,tx_mediane,tm_mean,tm_mediane,ffm_mean,ffm_mediane,fxy_mean,fxy_mediane,dxy_mean,dxy_mediane,nb_station_meteo
2020-01-01,75,0.0,0.0,0.4,0.4,-2.5,-2.5,6.0,6.0,3.1,3.1,1.8,1.8,3.2,3.2,200.0,200.0,1
2020-01-01,77,0.042857142857142864,0.0,1.3142857142857143,1.0,-1.9142857142857144,-1.6,5.228571428571429,5.4,1.7428571428571427,1.8,2.157142857142857,2.2,3.6714285714285713,4.0,187.14285714285714,200.0,7
2020-01-01,78,0.02,0.0,0.8400000000000001,0.8,-2.06,-1.7,5.4,5.4,2.2800000000000002,2.2,2.06,2.5,3.34,3.9,156.0,160.0,5
2020-01-01,91,0.03333333333333333,0.0,3.8000000000000003,5.0,-2.5666666666666664,-2.3,6.266666666666667,6.5,2.5666666666666664,2.8,1.4000000000000001,1.2,2.966666666666667,2.4,150.0,150.0,3
2020-01-01,95,0.1,0.05,0.2,0.2,-1.8,-1.85,4.55,4.55,2.025,1.9500000000000002,2.625,2.4,4.25,3.75,172.5,165.0,4
2020-01-02,75,0.1,0.1,0.8,0.8,4.9,4.9,9.9,9.9,8.1,8.1,2.0,2.0,4.5,4.5,210.0,210.0,1
2020-01-02,77,0.0,0.0,0.9714285714285714,1.0,2.8714285714285714,2.7,8.871428571428572,8.8,7.1000000000000005,7.2,3.2142857142857144,3.4,5.6000000000000005,5.6,195.71428571428572,190.0,7
2020-01-02,78,0.04,0.0,0.52,0.6,4.220000000000001,4.1,8.959999999999999,8.7,7.220000000000001,7.1,2.6,2.7,5.58,5.1,220.0,220.0,5
2020-01-02,91,0.03333333333333333,0.0,0.5333333333333333,0.6,4.533333333333333,4.8,9.166666666666666,8.9,7.6000000000000005,7.7,2.4,2.7,4.833333333333333,5.0,203.33333333333334,210.0,3
2020-01-02,95,0.07500000000000001,0.05,0.7,0.6000000000000001,3.375,3.55,9.425,9.35,7.0,6.9,3.3,3.2,6.6,6.6,205.0,205.0,4
2020-01-03,75,1.1,1.1,0.2,0.2,8.9,8.9,12.8,12.8,10.1,10.1,3.7,3.7,6.2,6.2,210.0,210.0,1
2020-01-03,77,0.7714285714285715,0.7,1.1428571428571428,0.8,7.7,7.7,11.799999999999999,12.2,9.171428571428573,9.2,4.771428571428571,5.4,7.314285714285715,7.7,237.14285714285714,240.0,7
2020-01-03,78,0.9,0.9,0.52,0.4,7.9399999999999995,7.7,11.459999999999999,11.4,9.040000000000001,8.8,4.5200000000000005,4.6,7.4,7.0,252.0,250.0,5
2020-01-03,91,0.8666666666666667,0.8,0.3333333333333333,0.2,7.7,7.6,11.933333333333332,11.9,9.299999999999999,9.4,3.8666666666666667,3.7,6.166666666666667,6.1,220.0,230.0,3
2020-01-03,95,1.0,1.05,0.45,0.4,8.375,8.25,11.675,11.75,9.225,9.2,5.55,5.45,8.5,8.399999999999999,225.0,225.0,4
2020-01-04,75,0.6,0.6,0.0,0.0,0.3,0.3,10.1,10.1,6.2,6.2,1.3,1.3,3.7,3.7,310.0,310.0,1
2020-01-04,77,0.32857142857142857,0.3,0.028571428571428574,0.0,1.8571428571428572,1.7,8.857142857142858,8.8,6.0,6.1,2.257142857142857,2.5,4.385714285714285,4.6,301.42857142857144,300.0,7
2020-01-04,78,0.27999999999999997,0.3,0.0,0.0,0.8800000000000001,1.3,8.540000000000001,8.4,5.24,5.3,2.2600000000000002,2.6,5.2,5.2,292.0,310.0,5
2020-01-04,91,0.4000000000000001,0.2,0.06666666666666667,0.0,0.5666666666666665,-0.5,9.4,9.5,5.833333333333333,5.8,1.8333333333333333,1.5,4.433333333333334,3.5,320.0,330.0,3
2020-01-04,95,0.30000000000000004,0.30000000000000004,0.0,0.0,1.65,1.85,8.25,8.2,5.575,5.5,2.6,2.65,5.175000000000001,5.2,275.0,280.0,4
2020-01-05,75,0.7,0.7,0.0,0.0,6.3,6.3,9.1,9.1,7.5,7.5,0.7,0.7,3.0,3.0,170.0,170.0,1
2020-01-05,77,0.7142857142857143,0.7,0.0,0.0,3.942857142857143,4.7,9.1,8.8,5.542857142857143,5.5,0.9285714285714286,0.9,2.4285714285714284,2.5,82.85714285714286,80.0,7
2020-01-05,78,0.64,0.7,0.0,0.0,5.42,5.5,8.32,8.2,6.42,6.4,1.04,1.0,2.54,2.7,160.0,140.0,5
2020-01-05,91,0.7333333333333334,0.7,0.0,0.0,5.3999999999999995,5.2,8.866666666666667,8.8,6.0,5.9,0.7999999999999999,0.7,2.1999999999999997,2.0,83.33333333333333,80.0,3
2020-01-05,95,0.575,0.6,0.0,0.0,5.675000000000001,5.65,8.275,8.2,6.65,6.65,1.325,1.35,3.35,3.3499999999999996,180.0,145.0,4
2020-01-06,75,0.6,0.6,0.2,0.2,-0.9,-0.9,8.7,8.7,4.7,4.7,2.1,2.1,5.9,5.9,260.0,260.0,1
2020-01-06,77,0.34285714285714286,0.3,0.37142857142857144,0.4,-1.5142857142857142,-1.6,7.985714285714286,7.8,3.4,3.3,2.9,2.5,8.671428571428573,10.3,248.57142857142858,250.0,7
2020-01-06,78,0.36,0.3,0.2,0.2,-1.02,-1.3,8.0,7.9,3.7600000000000002,3.6,2.88,3.4,7.8,7.5,254.0,250.0,5
2020-01-06,91,0.3,0.2,0.26666666666666666,0.2,-2.1,-2.4,8.133333333333333,8.3,3.3000000000000003,3.2,2.1999999999999997,2.1,7.466666666666668,6.9,230.0,250.0,3
2020-01-06,95,0.42500000000000004,0.4,0.3,0.30000000000000004,-0.525,-0.85,8.15,8.15,4.175,4.1,3.4749999999999996,3.1500000000000004,8.95,8.75,252.5,250.0,4
2020-01-07,75,0.3,0.3,0.0,0.0,5.3,5.3,12.5,12.5,8.6,8.6,2.4,2.4,5.0,5.0,190.0,190.0,1
2020-01-07,77,0.31428571428571433,0.3,0.028571428571428574,0.0,4.885714285714286,4.8,11.12857142857143,11.1,7.428571428571429,7.5,3.0142857142857147,3.3,4.685714285714285,5.0,192.85714285714286,190.0,7
2020-01-07,78,0.17500000000000002,0.2,0.0,0.0,3.75,4.15,11.525,11.3,7.625,7.65,2.525,2.7,4.25,4.300000000000001,227.5,235.0,4
2020-01-07,91,0.3333333333333333,0.2,0.06666666666666667,0.0,5.1000000000000005,5.0,11.433333333333332,11.4,7.733333333333333,7.7,2.4333333333333336,2.6,4.1000000000000005,3.9,216.66666666666666,220.0,3
2020-01-07,95,0.425,0.45,0.05,0.0,4.55,4.55,11.95,11.899999999999999,7.85,7.85,3.45,3.35,5.675,5.45,192.5,195.0,4
2020-01-08,75,0.0,0.0,0.6,0.6,9.3,9.3,12.7,12.7,12.3,12.3,2.1,2.1,4.8,4.8,200.0,200.0,1
2020-01-08,77,0.016666666666666666,0.0,1.2666666666666666,0.9,8.116666666666667,8.15,11.716666666666667,11.95,11.066666666666668,11.149999999999999,3.8333333333333335,4.05,5.333333333333333,5.8,216.66666666666666,215.0,6
2020-01-08,78,0.04,0.0,0.48,0.6,8.48,8.3,11.98,11.6,11.26,11.0,3.78,3.9,6.18,5.9,234.0,240.0,5
2020-01-08,91,0.09999999999999999,0.0,0.20000000000000004,0.2,8.433333333333334,8.4,11.799999999999999,11.8,11.266666666666666,11.3,3.5,3.5,5.6000000000000005,6.0,220.0,230.0,3
2020-01-08,95,0.025,0.0,1.25,1.3,8.6,8.649999999999999,12.425,12.5,11.675,11.6,4.475,4.35,6.925000000000001,6.75,210.0,210.0,4
2020-01-09,75,0.9,0.9,5.8,5.8,11.3,11.3,13.0,13.0,11.9,11.9,4.8,4.8,6.7,6.7,200.0,200.0,1
2020-01-09,77,0.7285714285714285,0.7,6.314285714285715,6.0,10.242857142857144,10.2,12.314285714285715,12.4,11.0,11.0,5.714285714285714,5.8,7.714285714285714,8.0,187.14285714285714,190.0,7
2020-01-09,78,0.74,0.7,3.6,4.0,10.56,10.3,11.82,11.7,10.9,10.7,5.66,5.5,7.720000000000001,7.5,202.0,210.0,5
2020-01-09,91,0.7333333333333334,0.7,3.6666666666666665,3.4,10.4,10.4,11.866666666666667,11.9,10.833333333333334,10.9,4.766666666666667,5.1,6.566666666666667,6.9,200.0,210.0,3
2020-01-09,95,0.9500000000000001,0.9,3.5,3.5,10.875,10.9,12.4,12.350000000000001,11.35,11.3,7.4,7.300000000000001,9.9,9.75,207.5,210.0,4
2020-01-10,75,1.0,1.0,0.0,0.0,7.5,7.5,9.5,9.5,8.2,8.2,2.7,2.7,6.2,6.2,320.0,320.0,1
2020-01-10,77,0.6571428571428571,0.7,0.6571428571428571,0.6,6.942857142857143,7.1,9.085714285714285,9.2,7.8,7.8,3.685714285714286,4.3,8.0,8.8,244.28571428571428,210.0,7
2020-01-10,78,0.82,0.8,0.44000000000000006,0.2,6.5200000000000005,6.3,8.6,8.5,6.9799999999999995,6.9,3.44,3.4,7.82,8.0,280.0,300.0,5
2020-01-10,91,0.7666666666666666,0.8,1.3333333333333333,1.0,6.6000000000000005,6.6,9.233333333333334,9.3,7.333333333333333,7.3,2.8666666666666667,2.3,6.566666666666666,7.3,203.33333333333334,190.0,3
2020-01-10,95,0.85,0.9,0.3,0.30000000000000004,6.9,6.8,8.85,8.75,7.525,7.5,3.9499999999999997,3.9499999999999997,8.65,8.5,220.0,195.0,4
2020-01-11,75,0.9,0.9,0.0,0.0,1.1,1.1,8.7,8.7,5.0,5.0,1.8,1.8,5.2,5.2,210.0,210.0,1
2020-01-11,77,0.6714285714285715,0.6,0.08571428571428573,0.0,1.7285714285714284,1.4,8.757142857142856,8.9,4.4714285714285715,4.5,2.157142857142857,2.2,4.857142857142857,4.8,202.85714285714286,210.0,7
2020-01-11,78,0.78,0.8,0.0,0.0,1.46,1.1,7.959999999999999,8.0,4.4399999999999995,4.4,2.2,2.4,5.3,5.2,212.0,210.0,5
2020-01-11,91,0.6,0.5,0.0,0.0,0.7000000000000001,0.4,8.5,8.5,3.6,3.2,1.5333333333333334,1.0,5.2,5.8,210.0,220.0,3
2020-01-11,95,1.0,1.0,0.0,0.0,2.7,2.7,8.275,8.4,5.15,5.15,3.35,3.3,6.875,6.9,210.0,210.0,4
2020-01-12,75,0.5,0.5,0.0,0.0,2.1,2.1,9.8,9.8,7.7,7.7,3.6,3.6,6.3,6.3,210.0,210.0,1
2020-01-12,77,0.15714285714285717,0.1,0.0,0.0,1.8,1.4,8.242857142857144,8.4,6.1000000000000005,6.0,4.385714285714285,4.7,7.185714285714285,7.9,214.28571428571428,220.0,7
2020-01-12,78,0.34,0.2,0.08,0.0,2.6,2.3,9.72,8.6,6.88,6.5,3.66,3.6,6.32,6.5,226.0,230.0,5
2020-01-12,91,0.09999999999999999,0.0,0.26666666666666666,0.2,1.0,1.1,8.333333333333334,8.4,6.3,6.3,3.5,4.0,6.266666666666667,6.8,216.66666666666666,220.0,3
2020-01-12,95,0.6,0.55,0.0,0.0,3.125,3.3499999999999996,10.425,10.399999999999999,7.35,7.4,4.7,4.65,8.1,8.0,210.0,210.0,4
2020-01-13,75,0.8,0.8,0.2,0.2,6.9,6.9,10.8,10.8,9.2,9.2,4.4,4.4,6.6,6.6,200.0,200.0,1
2020-01-13,77,0.5428571428571429,0.4,0.4857142857142857,0.4,6.714285714285714,7.0,10.242857142857144,10.2,8.5,8.7,4.671428571428572,4.6,7.642857142857143,7.6,187.14285714285714,190.0,7
2020-01-13,78,0.5,0.5,0.12000000000000002,0.2,5.5600000000000005,5.7,9.64,9.3,8.1,7.9,4.84,4.9,7.959999999999999,8.0,204.0,210.0,5
2020-01-13,91,0.4666666666666666,0.4,0.5333333333333333,0.6,6.166666666666667,6.1,9.700000000000001,9.8,8.266666666666667,8.3,3.966666666666667,4.4,6.1000000000000005,6.6,193.33333333333334,200.0,3
2020-01-13,95,0.675,0.7,0.15000000000000002,0.2,6.0,6.0,10.55,10.600000000000001,8.625,8.6,6.225,6.2,10.524999999999999,10.399999999999999,197.5,200.0,4
2020-01-14,75,2.3,2.3,0.0,0.0,9.5,9.5,12.4,12.4,10.9,10.9,6.7,6.7,10.0,10.0,210.0,210.0,1
2020-01-14,77,2.4285714285714284,2.4,0.2,0.2,8.77142857142857,8.8,12.214285714285714,12.5,10.485714285714286,10.7,7.185714285714285,7.2,9.942857142857141,9.6,201.42857142857142,200.0,7
2020-01-14,78,1.8800000000000001,1.8,0.0,0.0,8.34,8.0,11.36,11.1,9.74,9.5,7.4799999999999995,7.4,10.379999999999999,10.0,212.0,210.0,5
2020-01-14,91,1.9333333333333333,2.1,0.06666666666666667,0.0,8.299999999999999,8.3,11.733333333333334,11.8,9.966666666666667,10.1,6.0,6.2,9.0,9.8,210.0,220.0,3
2020-01-14,95,2.2,2.3,0.30000000000000004,0.2,9.275,9.149999999999999,12.05,12.15,10.5,10.5,10.325000000000001,10.100000000000001,13.35,13.3,210.0,210.0,4
2020-01-15,75,2.1,2.1,1.4,1.4,9.7,9.7,13.2,13.2,9.7,9.7,4.2,4.2,8.2,8.2,200.0,200.0,1
2020-01-15,77,1.8142857142857145,1.8,1.0571428571428572,0.4,8.242857142857144,8.4,13.299999999999999,13.3,10.157142857142857,10.1,5.328571428571428,5.8,8.72857142857143,8.9,192.85714285714286,190.0,7
2020-01-15,78,1.6800000000000002,1.6,1.3199999999999998,1.4,8.4,8.4,11.959999999999999,11.9,8.8,8.8,4.779999999999999,4.9,8.559999999999999,8.5,204.0,210.0,5
2020-01-15,91,1.5333333333333332,1.6,0.9333333333333332,0.6,8.133333333333333,8.2,12.933333333333332,13.2,9.533333333333333,9.6,4.033333333333333,4.6,7.7,8.1,210.0,210.0,3
2020-01-15,95,1.9,1.95,0.6,0.6000000000000001,8.45,8.600000000000001,12.15,12.35,9.25,9.35,6.675,6.5,12.1,11.95,202.5,205.0,4
2020-01-16,75,1.1,1.1,1.2,1.2,0.0,0.0,14.7,14.7,8.7,8.7,2.7,2.7,5.4,5.4,160.0,160.0,1
2020-01-16,77,0.9,0.9,1.342857142857143,1.2,3.057142857142857,2.8,14.414285714285715,14.3,9.014285714285714,9.1,3.685714285714286,3.8,6.442857142857143,6.8,161.42857142857142,160.0,7
2020-01-16,78,0.8,0.8,1.0,1.0,1.6600000000000001,2.6,13.940000000000001,13.5,8.36,8.4,3.78,4.3,6.6,6.4,174.0,170.0,5
2020-01-16,91,0.8333333333333334,0.8,1.3333333333333333,1.2,2.1999999999999997,1.7,14.5,14.3,8.566666666666668,8.3,2.733333333333333,2.5,5.8999999999999995,6.7,156.66666666666666,160.0,3
2020-01-16,95,0.925,0.9,1.6,1.6,1.95,1.35,14.15,14.1,8.475,8.45,4.425,4.4,8.375,8.5,177.5,175.0,4
2020-01-17,75,1.5,1.5,0.6,0.6,6.0,6.0,12.4,12.4,9.0,9.0,3.5,3.5,7.0,7.0,200.0,200.0,1
2020-01-17,77,1.4285714285714286,1.4,2.2857142857142856,1.8,7.128571428571428,7.2,11.685714285714285,11.7,8.414285714285715,8.6,4.771428571428571,5.3,7.871428571428572,8.7,235.71428571428572,250.0,7
2020-01-17,78,1.1600000000000001,1.1,0.48,0.6,5.14,5.1,11.22,11.0,7.860000000000001,7.8,4.5600000000000005,4.8,9.18,9.9,272.0,270.0,5
2020-01-17,91,1.3333333333333333,1.3,0.7333333333333334,0.8,6.966666666666666,6.8,12.0,12.2,8.333333333333334,8.3,3.8000000000000003,3.5,7.066666666666666,6.5,236.66666666666666,250.0,3
2020-01-17,95,1.525,1.6,0.65,0.7,6.225,6.199999999999999,11.45,11.649999999999999,8.375,8.35,6.1,6.2,10.0,9.95,227.5,230.0,4
2020-01-18,75,1.1,1.1,0.0,0.0,2.5,2.5,9.8,9.8,4.8,4.8,1.6,1.6,4.5,4.5,220.0,220.0,1
2020-01-18,77,0.7142857142857143,0.6,0.0,0.0,1.6714285714285713,1.5,9.0,9.2,3.914285714285714,3.8,2.1714285714285713,2.3,5.314285714285715,5.6,221.42857142857142,220.0,7
2020-01-18,78,0.72,0.7,0.0,0.0,0.8799999999999999,1.1,9.059999999999999,8.7,3.8199999999999994,4.0,2.2800000000000002,2.4,5.279999999999999,5.6,236.0,240.0,5
2020-01-18,91,0.7000000000000001,0.6,0.06666666666666667,0.0,1.0666666666666667,1.4,9.866666666666667,9.9,3.966666666666667,3.7,1.8333333333333333,1.5,4.333333333333333,4.3,153.33333333333334,200.0,3
2020-01-18,95,0.85,0.9,0.05,0.0,2.05,1.9500000000000002,8.875,8.9,4.05,4.05,2.925,2.8,6.575,6.75,232.5,230.0,4
2020-01-19,75,1.0,1.0,0.2,0.2,-1.7,-1.7,7.6,7.6,3.9,3.9,2.8,2.8,6.5,6.5,20.0,20.0,1
2020-01-19,77,0.42857142857142855,0.4,0.17142857142857146,0.2,-0.7999999999999999,-0.6,6.642857142857143,6.6,2.957142857142857,2.7,3.0714285714285716,2.7,6.471428571428571,6.8,115.71428571428571,30.0,7
2020-01-19,78,0.6599999999999999,0.7,0.0,0.0,-0.56,-0.1,7.1,7.1,3.16,3.2,3.18,2.6,6.5,5.9,94.0,30.0,5
2020-01-19,91,0.6666666666666666,0.6,0.06666666666666667,0.0,-0.43333333333333335,-0.5,7.033333333333334,6.9,3.766666666666666,3.8,3.9333333333333336,3.9,7.266666666666667,7.5,30.0,30.0,3
2020-01-19,95,0.725,0.7,0.05,0.0,-0.375,-0.15,7.075,7.05,3.125,3.05,4.0,4.15,7.375,7.4,20.0,20.0,4
2020-01-20,75,0.9,0.9,0.0,0.0,0.5,0.5,5.9,5.9,2.9,2.9,2.5,2.5,4.9,4.9,10.0,10.0,1
2020-01-20,77,0.7571428571428571,0.8,0.028571428571428574,0.0,-0.11428571428571428,0.2,6.7,6.4,2.442857142857143,2.3,3.2142857142857144,2.9,6.685714285714285,6.4,40.0,50.0,7
2020-01-20,78,0.62,0.6,0.0,0.0,0.56,0.5,5.5600000000000005,5.5,2.48,2.5,3.06,2.6,5.54,6.1,42.0,40.0,5
2020-01-20,91,0.9,0.9,0.06666666666666667,0.0,1.0,1.0,6.433333333333334,6.5,2.966666666666667,3.0,4.2,4.3,7.1000000000000005,7.2,40.0,40.0,3
2020-01-20,95,0.45,0.45,0.0,0.0,0.30000000000000004,0.15000000000000002,5.025,5.0,2.325,2.3499999999999996,3.7,3.45,6.0,6.0,25.0,30.0,4
2020-01-21,75,0.8,0.8,0.2,0.2,-3.8,-3.8,5.7,5.7,0.3,0.3,1.3,1.3,3.5,3.5,30.0,30.0,1
2020-01-21,77,0.5142857142857143,0.5,0.14285714285714285,0.2,-2.242857142857143,-2.0,5.357142857142857,5.3,0.5285714285714286,0.5,1.7571428571428573,1.5,3.914285714285714,4.1,37.142857142857146,30.0,7
2020-01-21,78,0.45999999999999996,0.5,0.0,0.0,-1.86,-2.0,4.5,4.5,0.82,0.8,1.92,1.5,3.9799999999999995,4.2,44.0,40.0,5
2020-01-21,91,0.5666666666666667,0.5,0.06666666666666667,0.0,-1.9000000000000001,-2.2,5.433333333333334,5.5,0.9666666666666668,0.9,1.8999999999999997,1.7,4.3999999999999995,4.6,20.0,20.0,3
2020-01-21,95,0.4,0.4,0.05,0.0,-1.8,-1.7000000000000002,4.325,4.35,0.7250000000000001,0.8,2.45,2.1500000000000004,4.5,4.3,30.0,35.0,4
2020-01-22,75,0.7,0.7,0.2,0.2,-5.1,-5.1,3.6,3.6,-0.7,-0.7,1.5,1.5,3.9,3.9,30.0,30.0,1
2020-01-22,77,0.4571428571428572,0.5,0.14285714285714285,0.2,-3.4714285714285715,-3.6,4.828571428571428,5.2,-0.2857142857142857,-0.1,1.9714285714285715,1.6,4.4714285714285715,4.7,72.85714285714286,30.0,7
2020-01-22,78,0.42000000000000004,0.4,0.0,0.0,-3.4200000000000004,-3.4,3.44,3.7,-0.34,-0.4,2.32,2.1,4.86,4.8,22.0,20.0,5
2020-01-22,91,0.5333333333333333,0.5,0.0,0.0,-3.933333333333333,-4.6,5.2,5.5,0.13333333333333333,0.1,2.4333333333333336,2.5,5.233333333333333,5.2,16.666666666666668,20.0,3
2020-01-22,95,0.275,0.3,0.05,0.0,-3.4,-3.3,2.3,2.3,-0.775,-0.9,2.975,2.6500000000000004,5.9,5.95,35.0,30.0,4
2020-01-23,75,0.5,0.5,0.0,0.0,-3.5,-3.5,3.7,3.7,0.3,0.3,1.9,1.9,4.8,4.8,20.0,20.0,1
2020-01-23,77,0.4714285714285714,0.4,0.08571428571428573,0.0,-1.957142857142857,-2.1,4.157142857142857,4.1,0.35714285714285715,0.3,2.7857142857142856,2.9,5.7,5.7,50.0,50.0,7
2020-01-23,78,0.3,0.3,0.0,0.0,-2.12,-1.9,2.8,3.2,0.32,0.2,2.82,2.9,4.88,5.3,46.0,50.0,5
2020-01-23,91,0.6,0.6,0.0,0.0,-1.4666666666666668,-1.5,4.3999999999999995,4.3,0.6666666666666666,0.7,3.3000000000000003,2.9,5.733333333333333,5.6,33.333333333333336,40.0,3
2020-01-23,95,0.275,0.3,0.0,0.0,-1.65,-1.75,2.125,2.15,0.35,0.35,3.6750000000000003,3.4000000000000004,5.625,5.5,45.0,40.0,4
2020-01-24,75,0.6,0.6,0.0,0.0,-1.3,-1.3,5.6,5.6,0.5,0.5,1.1,1.1,2.7,2.7,10.0,10.0,1
2020-01-24,77,0.37142857142857144,0.4,0.14285714285714285,0.2,-2.8000000000000003,-2.7,5.1571428571428575,5.0,0.17142857142857146,0.1,1.4285714285714286,1.3,3.257142857142857,3.1,95.71428571428571,50.0,7
2020-01-24,78,0.38,0.5,0.0,0.0,-1.52,-1.2,4.5,5.5,0.42000000000000004,0.5,1.3599999999999999,1.5,3.1,3.1,58.0,50.0,5
2020-01-24,91,0.3666666666666667,0.4,0.06666666666666667,0.0,-2.8333333333333335,-3.2,5.233333333333333,5.0,0.2333333333333333,0.3,1.2333333333333332,0.9,3.1666666666666665,3.1,156.66666666666666,70.0,3
2020-01-24,95,0.17500000000000002,0.2,0.0,0.0,-1.175,-1.25,0.975,1.05,-0.04999999999999999,0.0,1.9,1.8,3.8,3.55,77.5,80.0,4
2020-01-25,75,0.5,0.5,0.2,0.2,-3.6,-3.6,7.1,7.1,2.0,2.0,0.4,0.4,2.7,2.7,40.0,40.0,1
2020-01-25,77,0.27142857142857146,0.2,0.08571428571428573,0.0,-2.242857142857143,-2.2,6.542857142857143,6.5,1.9000000000000001,1.7,1.2857142857142858,1.2,2.8714285714285714,2.8,154.28571428571428,120.0,7
2020-01-25,78,0.24,0.3,0.0,0.0,-2.32,-2.3,5.279999999999999,5.7,1.56,1.2,1.1400000000000001,1.3,2.9799999999999995,2.9,84.0,80.0,5
2020-01-25,91,0.3,0.3,0.06666666666666667,0.0,-3.1999999999999997,-3.4,6.133333333333333,6.1,0.9333333333333332,0.6,0.5666666666666668,0.5,2.6999999999999997,2.2,163.33333333333334,110.0,3
2020-01-25,95,0.2,0.2,0.05,0.0,-1.8,-1.85,4.075,4.1,1.0,1.0,1.85,1.8,3.6,3.35,72.5,70.0,4
2020-01-26,75,0.3,0.3,3.2,3.2,0.0,0.0,9.7,9.7,6.1,6.1,2.2,2.2,5.6,5.6,200.0,200.0,1
2020-01-26,77,0.24285714285714285,0.2,2.4285714285714284,1.8,0.6,1.0,9.6,9.6,5.5,5.5,2.8000000000000003,3.0,6.385714285714285,6.6,188.57142857142858,190.0,7
2020-01-26,78,0.18,0.2,3.5200000000000005,3.0,0.8,1.6,9.0,8.6,5.74,5.9,2.9,3.0,6.279999999999999,6.0,200.0,200.0,5
2020-01-26,91,0.19999999999999998,0.2,1.4666666666666668,1.2,-0.39999999999999997,-1.0,9.166666666666666,8.9,4.933333333333334,4.7,1.9333333333333336,2.1,4.8999999999999995,5.3,196.66666666666666,190.0,3
2020-01-26,95,0.1,0.1,5.5,5.4,0.125,0.30000000000000004,9.125,9.1,5.725,5.75,3.825,3.6999999999999997,7.9,7.65,195.0,195.0,4
2020-01-27,75,0.5,0.5,3.8,3.8,8.0,8.0,9.6,9.6,9.1,9.1,4.6,4.6,7.7,7.7,190.0,190.0,1
2020-01-27,77,0.42857142857142855,0.5,6.6571428571428575,6.6,6.8428571428571425,7.3,9.085714285714285,9.2,8.37142857142857,8.4,6.514285714285714,6.8,9.014285714285714,9.6,207.14285714285714,210.0,7
2020-01-27,78,0.48,0.4,5.5200000000000005,5.8,7.140000000000001,7.0,8.74,8.4,8.16,8.0,5.34,4.9,7.540000000000001,7.0,210.0,220.0,5
2020-01-27,91,0.43333333333333335,0.4,5.266666666666667,4.8,7.133333333333333,7.4,8.9,9.0,8.366666666666667,8.4,5.3999999999999995,6.1,7.5,8.8,203.33333333333334,210.0,3
2020-01-27,95,0.625,0.55,5.45,5.5,7.275,7.199999999999999,9.2,9.149999999999999,8.5,8.45,6.6,6.449999999999999,9.5,9.3,202.5,205.0,4
2020-01-28,75,1.6,1.6,2.8,2.8,5.6,5.6,8.4,8.4,6.9,6.9,4.9,4.9,7.9,7.9,250.0,250.0,1
2020-01-28,77,1.2571428571428573,1.4,2.542857142857143,3.2,4.628571428571428,5.1,7.971428571428571,8.1,6.3999999999999995,6.3,7.542857142857143,8.3,11.185714285714285,12.6,255.71428571428572,250.0,7
2020-01-28,78,1.1199999999999999,1.2,2.32,1.8,3.3200000000000003,3.5,7.38,7.3,5.7,5.7,7.18,7.8,11.14,11.5,252.0,260.0,5
2020-01-28,91,1.3666666666666665,1.2,2.9333333333333336,3.2,5.266666666666667,5.2,8.1,8.2,6.333333333333333,6.3,5.833333333333333,4.9,9.200000000000001,8.5,230.0,240.0,3
2020-01-28,95,0.7,0.7,5.9,6.3,1.475,1.4500000000000002,6.9,6.85,5.475,5.4,7.8999999999999995,7.8,12.45,12.45,255.0,255.0,4
2020-01-29,75,1.5,1.5,0.0,0.0,5.3,5.3,10.6,10.6,7.4,7.4,3.0,3.0,5.5,5.5,260.0,260.0,1
2020-01-29,77,1.0,1.0,0.05714285714285715,0.0,4.114285714285715,4.1,9.700000000000001,9.7,6.242857142857143,6.3,4.357142857142857,5.2,7.642857142857143,8.1,254.28571428571428,250.0,7
2020-01-29,78,1.1,1.1,0.16,0.0,3.9200000000000004,4.0,9.74,9.4,6.0200000000000005,6.1,4.02,4.1,6.92,6.8,262.0,260.0,5
2020-01-29,91,0.9666666666666667,0.9,0.06666666666666667,0.0,4.166666666666667,4.3,9.9,9.8,6.2,6.2,3.2999999999999994,2.8,6.1000000000000005,5.3,243.33333333333334,240.0,3
2020-01-29,95,1.0,1.0,0.0,0.0,2.675,2.75,9.9,9.850000000000001,6.2,6.1,4.65,4.6,7.75,7.7,265.0,265.0,4
2020-01-30,75,0.2,0.2,2.6,2.6,3.8,3.8,14.1,14.1,9.8,9.8,3.3,3.3,5.3,5.3,230.0,230.0,1
2020-01-30,77,0.14285714285714285,0.1,3.3428571428571425,3.2,3.4,3.3,12.957142857142857,13.0,8.714285714285714,8.7,5.014285714285714,5.4,8.2,8.9,227.14285714285714,220.0,7
2020-01-30,78,0.16,0.1,3.0,2.6,2.7800000000000002,3.0,13.1,13.0,8.879999999999999,8.9,4.4,4.6,7.3,7.3,234.0,230.0,5
2020-01-30,91,0.10000000000000002,0.1,3.0,3.0,1.7,1.9,13.200000000000001,13.2,8.6,8.6,3.6666666666666665,3.7,6.599999999999999,6.3,226.66666666666666,240.0,3
2020-01-30,95,0.1,0.1,4.2,4.1,3.0,3.0,13.25,13.2,8.85,8.850000000000001,5.05,5.1,8.0,7.949999999999999,225.0,225.0,4
2020-01-31,75,1.4,1.4,3.0,3.0,11.2,11.2,15.3,15.3,12.8,12.8,3.0,3.0,5.4,5.4,220.0,220.0,1
