date,dep,polluant,valeur_mean,valeur_mediane,nb_station_pollution
2019-04-14,91,PM10,21.729166666666668,20.85,24
2019-04-14,91,PM25,16.23478260869565,16.9,23
2019-04-14,92,NO2,27.387500000000003,23.75,72
2019-04-14,92,O3,60.916666666666664,56.35,24
2019-04-14,92,PM10,25.95625,24.7,48
2019-04-14,92,PM25,21.662499999999998,21.55,24
2019-04-14,93,NO2,34.56666666666666,27.65,168
2019-04-14,93,O3,63.99375,62.8,48
2019-04-14,93,PM10,30.057291666666668,28.85,96
2019-04-14,93,PM25,21.158333333333335,20.35,48
2019-04-14,94,NO2,23.787499999999998,24.7,48
2019-04-14,94,O3,65.89583333333333,58.349999999999994,24
2019-04-14,94,PM10,25.008333333333336,23.75,48
2019-04-14,94,PM25,21.474999999999998,20.65,24
2019-04-14,95,NO2,19.347916666666666,16.05,48
2019-04-14,95,O3,74.55555555555556,70.7,72
2019-04-14,95,PM10,21.739583333333332,21.65,48
2019-04-14,95,PM25,20.495833333333334,20.549999999999997,48
2019-04-15,75,NO2,49.62905027932961,43.15,358
2019-04-15,75,O3,68.39687500000001,71.05,96
2019-04-15,75,PM10,41.505405405405405,37.95,148
2019-04-15,75,PM25,24.71388888888889,22.9,72
2019-04-15,77,NO2,27.332291666666666,17.35,96
2019-04-15,77,O3,73.60249999999999,75.6,120
2019-04-15,77,PM10,37.28194444444445,32.5,72
2019-04-15,77,PM25,20.675,20.5,48
2019-04-15,78,NO2,31.047222222222224,23.15,72
2019-04-15,78,O3,66.08645833333334,70.25,96
2019-04-15,78,PM10,28.287499999999998,28.6,24
2019-04-15,78,PM25,18.400000000000002,16.95,24
2019-04-15,91,NO2,36.68333333333333,29.65,72
2019-04-15,91,O3,73.70972222222223,76.0,72
2019-04-15,91,PM10,26.829166666666666,26.700000000000003,24
2019-04-15,91,PM25,19.989473684210527,19.1,19
2019-04-15,92,NO2,47.63611111111111,44.25,72
2019-04-15,92,O3,53.925000000000004,56.85,24
2019-04-15,92,PM10,34.422916666666666,30.7,48
2019-04-15,92,PM25,23.754166666666666,22.450000000000003,24
2019-04-15,93,NO2,45.339263803680986,41.0,163
2019-04-15,93,O3,65.25416666666666,63.75,48
2019-04-15,93,PM10,39.64479166666667,37.75,96
2019-04-15,93,PM25,23.493333333333332,24.700000000000003,30
2019-04-15,94,NO2,28.119148936170212,23.5,47
2019-04-15,94,O3,68.53333333333333,77.75,24
2019-04-15,94,PM10,32.1,31.1,47
2019-04-15,94,PM25,21.420833333333334,18.45,24
2019-04-15,95,NO2,30.087500000000002,23.85,48
2019-04-15,95,O3,72.53428571428572,76.6,70
2019-04-15,95,PM10,30.402083333333334,29.450000000000003,48
2019-04-15,95,PM25,20.391666666666666,18.8,48
2019-04-16,75,NO2,54.423463687150836,50.85,358
2019-04-16,75,O3,56.02444444444444,54.4,90
2019-04-16,75,PM10,36.38181818181818,33.8,143
2019-04-16,75,PM25,20.669444444444444,21.85,72
2019-04-16,77,NO2,31.04315789473684,32.9,95
2019-04-16,77,O3,58.369166666666665,59.15,120
2019-04-16,77,PM10,27.767142857142858,28.1,70
2019-04-16,77,PM25,14.299999999999999,13.45,46
2019-04-16,78,NO2,22.905555555555555,19.4,72
2019-04-16,78,O3,58.0,59.349999999999994,94
2019-04-16,78,PM10,21.200000000000003,20.6,9
2019-04-16,78,PM25,13.622222222222224,13.5,9
2019-04-16,91,NO2,48.18194444444444,36.05,72
2019-04-16,91,O3,62.791666666666664,63.35,72
2019-04-16,91,PM10,14.325000000000001,13.95,24
2019-04-16,91,PM25,12.454166666666666,12.35,24
2019-04-16,92,NO2,38.57391304347826,35.5,69
2019-04-16,92,O3,46.38333333333333,50.55,24
2019-04-16,92,PM10,28.15625,27.35,48
2019-04-16,92,PM25,19.583333333333332,19.0,24
2019-04-16,93,NO2,53.76309523809524,43.7,168
2019-04-16,93,O3,42.19166666666667,45.45,48
2019-04-16,93,PM10,38.967708333333334,34.7,96
2019-04-16,93,PM25,22.716666666666665,21.3,36
2019-04-16,94,NO2,39.302083333333336,37.7,48
2019-04-16,94,O3,50.0375,54.8,24
2019-04-16,94,PM10,24.054166666666664,23.799999999999997,48
2019-04-16,94,PM25,17.541666666666668,18.1,24
2019-04-16,95,NO2,32.33555555555555,25.6,45
2019-04-16,95,O3,70.91666666666667,68.6,72
2019-04-16,95,PM10,20.385416666666668,19.700000000000003,48
2019-04-16,95,PM25,19.537499999999998,19.55,48
2019-04-17,75,NO2,51.186388888888885,47.0,360
2019-04-17,75,O3,58.20520833333333,65.4,96
2019-04-17,75,PM10,32.123703703703704,28.6,135
2019-04-17,75,PM25,15.809722222222222,14.100000000000001,72
2019-04-17,77,NO2,22.570526315789472,16.2,95
2019-04-17,77,O3,54.41416666666667,58.35,120
2019-04-17,77,PM10,21.801639344262295,21.5,61
2019-04-17,77,PM25,9.13125,8.850000000000001,48
2019-04-17,78,NO2,20.855555555555554,19.4,72
2019-04-17,78,O3,58.18333333333334,69.15,96
2019-04-17,91,NO2,34.891666666666666,31.849999999999998,72
2019-04-17,91,O3,56.80694444444444,68.95,72
2019-04-17,91,PM10,5.783333333333334,5.55,24
2019-04-17,91,PM25,5.889473684210526,5.7,19
2019-04-17,92,NO2,44.49722222222223,38.2,72
2019-04-17,92,O3,46.4625,51.2,24
2019-04-17,92,PM10,23.745652173913044,18.2,46
2019-04-17,92,PM25,15.891666666666666,13.65,24
2019-04-17,93,NO2,46.167857142857144,41.7,168
2019-04-17,93,O3,52.2695652173913,57.5,46
2019-04-17,93,PM10,30.226041666666664,24.8,96
2019-04-17,93,PM25,12.581249999999999,11.05,48
2019-04-17,94,NO2,32.09090909090909,29.95,44
2019-04-17,94,O3,51.65833333333333,59.3,24
2019-04-17,94,PM10,21.235135135135135,18.9,37
2019-04-17,94,PM25,11.325000000000001,9.85,24
2019-04-17,95,NO2,33.00208333333333,30.15,48
2019-04-17,95,O3,60.06666666666667,67.4,72
2019-04-17,95,PM10,16.595833333333335,16.0,48
2019-04-17,95,PM25,11.327083333333334,11.850000000000001,48
2019-04-18,75,NO2,53.105965909090905,45.75,352
2019-04-18,75,O3,75.11263157894737,74.8,95
2019-04-18,75,PM10,31.373228346456692,29.5,127
2019-04-18,75,PM25,14.79861111111111,14.45,72
2019-04-18,77,NO2,23.594791666666666,12.100000000000001,96
2019-04-18,77,O3,77.61465517241379,67.9,116
2019-04-18,77,PM10,25.710416666666664,25.3,48
2019-04-18,77,PM25,9.785416666666666,9.0,48
2019-04-18,78,NO2,21.13888888888889,17.6,72
2019-04-18,78,O3,76.67684210526316,68.6,95
2019-04-18,78,PM10,17.599999999999998,18.0,12
2019-04-18,78,PM25,6.641666666666667,6.55,12
2019-04-18,91,NO2,28.48194444444444,20.2,72
2019-04-18,91,O3,81.67361111111111,84.30000000000001,72
2019-04-18,91,PM10,11.520833333333334,9.2,24
2019-04-18,91,PM25,7.1875,6.7,24
2019-04-18,92,NO2,43.33472222222222,39.8,72
2019-04-18,92,O3,58.19583333333333,48.1,24
2019-04-18,92,PM10,23.819565217391304,22.2,46
2019-04-18,92,PM25,11.991666666666667,11.55,24
2019-04-18,93,NO2,42.11964285714286,32.15,168
2019-04-18,93,O3,76.27916666666667,74.4,48
2019-04-18,93,PM10,28.347368421052632,24.5,95
2019-04-18,93,PM25,11.229166666666666,10.649999999999999,48
2019-04-18,94,NO2,26.25,21.299999999999997,48
2019-04-18,94,O3,74.42916666666666,72.45,24
2019-04-18,94,PM10,18.982608695652175,18.7,23
2019-04-18,94,PM25,10.566666666666666,10.2,24
2019-04-18,95,NO2,24.131249999999998,20.35,48
2019-04-18,95,O3,86.98333333333333,89.35,72
2019-04-18,95,PM10,14.995833333333332,15.05,48
2019-04-18,95,PM25,10.554166666666667,10.5,48
2019-04-19,75,NO2,73.10583333333332,74.0,360
2019-04-19,75,O3,73.89895833333334,75.05000000000001,96
2019-04-19,75,PM10,37.76466165413534,35.3,133
2019-04-19,75,PM25,18.992857142857144,18.3,70
2019-04-19,77,NO2,31.764583333333334,19.6,96
2019-04-19,77,O3,84.40666666666667,86.15,120
2019-04-19,77,PM10,30.547272727272727,29.1,55
2019-04-19,77,PM25,12.720833333333333,11.9,48
2019-04-19,78,NO2,32.916666666666664,27.15,72
2019-04-19,78,O3,77.13229166666666,79.6,96
2019-04-19,78,PM10,21.895833333333332,21.9,24
2019-04-19,78,PM25,9.591666666666667,9.45,24
2019-04-19,91,NO2,50.451388888888886,38.5,72
2019-04-19,91,O3,87.03611111111111,82.94999999999999,72
2019-04-19,91,PM10,18.579166666666666,17.95,24
2019-04-19,91,PM25,10.341666666666667,9.95,24
2019-04-19,92,NO2,54.34166666666667,47.55,72
2019-04-19,92,O3,63.26666666666667,52.55,24
2019-04-19,92,PM10,28.921739130434784,26.15,46
2019-04-19,92,PM25,15.558333333333332,15.15,24
2019-04-19,93,NO2,59.07797619047619,50.1,168
2019-04-19,93,O3,73.2375,72.4,48
2019-04-19,93,PM10,34.88854166666667,32.8,96
2019-04-19,93,PM25,15.858333333333334,14.7,48
2019-04-19,94,NO2,42.323913043478264,32.7,46
2019-04-19,94,O3,88.24285714285715,83.0,35
2019-04-19,94,PM10,25.75526315789474,27.5,38
2019-04-19,94,PM25,13.316666666666668,12.1,24
2019-04-19,95,NO2,34.770833333333336,24.85,48
2019-04-19,95,O3,100.86944444444445,99.85,72
2019-04-19,95,PM10,18.2,18.0,48
2019-04-19,95,PM25,12.09375,11.350000000000001,48
2019-04-20,75,NO2,55.55638888888889,50.2,360
2019-04-20,75,O3,99.86562500000001,99.69999999999999,96
2019-04-20,75,PM10,29.07793103448276,27.0,145
2019-04-20,75,PM25,15.132394366197184,13.6,71
2019-04-20,77,NO2,22.147916666666664,10.7,96
2019-04-20,77,O3,102.2575,110.85,120
2019-04-20,77,PM10,19.34225352112676,18.0,71
2019-04-20,77,PM25,8.639583333333333,8.4,48
2019-04-20,78,NO2,18.430555555555557,15.05,72
2019-04-20,78,O3,100.753125,102.3,96
2019-04-20,78,PM10,16.825,15.8,24
2019-04-20,78,PM25,6.308333333333334,5.9,24
2019-04-20,91,NO2,36.52285714285714,23.05,70
2019-04-20,91,O3,110.78611111111111,110.6,72
2019-04-20,91,PM10,12.5625,11.5,24
2019-04-20,91,PM25,8.2875,8.25,24
2019-04-20,92,NO2,32.78611111111111,30.049999999999997,72
2019-04-20,92,O3,93.44166666666666,91.25,24
2019-04-20,92,PM10,20.90625,21.05,48
2019-04-20,92,PM25,13.233333333333334,12.75,24
2019-04-20,93,NO2,43.00595238095238,31.05,168
2019-04-20,93,O3,99.75833333333333,97.5,48
2019-04-20,93,PM10,24.25,21.45,96
2019-04-20,93,PM25,11.614583333333334,11.899999999999999,48
2019-04-20,94,NO2,26.099999999999998,21.65,48
2019-04-20,94,O3,108.62083333333334,111.05000000000001,48
2019-04-20,94,PM10,17.595833333333335,16.9,48
2019-04-20,94,PM25,9.833333333333334,9.2,24
2019-04-20,95,NO2,21.14468085106383,14.8,47
2019-04-20,95,O3,109.21944444444445,111.05,72
2019-04-20,95,PM10,16.91875,16.65,48
2019-04-20,95,PM25,10.291304347826086,9.600000000000001,46
2019-04-21,75,NO2,57.62638888888889,43.7,360
2019-04-21,75,O3,89.84526315789473,98.2,95
2019-04-21,75,PM10,35.2461038961039,30.6,154
2019-04-21,75,PM25,20.13888888888889,18.45,72
2019-04-21,77,NO2,23.834374999999998,15.0,96
2019-04-21,77,O3,89.33025210084033,92.0,119
2019-04-21,77,PM10,22.22222222222222,20.5,72
2019-04-21,77,PM25,11.864583333333334,11.25,48
2019-04-21,78,NO2,19.69861111111111,14.850000000000001,72
2019-04-21,78,O3,92.79791666666667,93.05,96
2019-04-21,78,PM10,18.9875,18.05,24
2019-04-21,78,PM25,10.016666666666667,8.899999999999999,24
2019-04-21,91,NO2,34.175,25.9,72
2019-04-21,91,O3,97.24444444444445,93.35,72
2019-04-21,91,PM10,18.308333333333334,17.9,24
2019-04-21,91,PM25,10.229166666666666,9.2,24
2019-04-21,92,NO2,42.05,31.05,72
2019-04-21,92,O3,80.86666666666666,83.45,24
2019-04-21,92,PM10,27.479166666666668,26.65,48
2019-04-21,92,PM25,17.787499999999998,16.15,24
2019-04-21,93,NO2,49.075,32.15,168
2019-04-21,93,O3,82.36875,81.80000000000001,48
2019-04-21,93,PM10,32.395833333333336,29.15,96
2019-04-21,93,PM25,16.89375,14.25,48
2019-04-21,94,NO2,32.84375,24.6,48
2019-04-21,94,O3,91.71666666666665,90.85,48
2019-04-21,94,PM10,24.991666666666664,24.25,48
2019-04-21,94,PM25,15.895833333333334,15.15,24
2019-04-21,95,NO2,27.108333333333334,19.5,48
2019-04-21,95,O3,105.21388888888889,104.6,72
2019-04-21,95,PM10,21.472916666666666,22.25,48
2019-04-21,95,PM25,14.44375,15.100000000000001,48
2019-04-22,75,NO2,63.11222222222223,62.25,360
2019-04-22,75,O3,78.27291666666666,93.69999999999999,96
2019-04-22,75,PM10,35.93758389261745,34.9,149
2019-04-22,75,PM25,19.009722222222223,18.1,72
2019-04-22,77,NO2,23.6125,17.9,96
2019-04-22,77,O3,77.2122807017544,80.65,114
2019-04-22,77,PM10,21.38888888888889,20.75,72
2019-04-22,77,PM25,11.285106382978723,10.1,47
2019-04-22,78,NO2,20.531944444444445,15.2,72
2019-04-22,78,O3,79.65520833333333,87.80000000000001,96
2019-04-22,78,PM10,16.545833333333334,16.05,24
2019-04-22,78,PM25,7.683333333333334,7.6,24
2019-04-22,91,NO2,40.87638888888889,25.200000000000003,72
2019-04-22,91,O3,86.57361111111112,87.75,72
2019-04-22,91,PM10,14.5625,14.4,24
2019-04-22,91,PM25,7.054545454545454,6.35,22
2019-04-22,92,NO2,56.52222222222222,53.8,72
2019-04-22,92,O3,63.52916666666667,54.3,24
2019-04-22,92,PM10,27.927083333333332,25.799999999999997,48
2019-04-22,92,PM25,18.504166666666666,17.9,24
2019-04-22,93,NO2,57.37678571428571,55.45,168
2019-04-22,93,O3,69.47083333333333,70.1,48
2019-04-22,93,PM10,32.996874999999996,30.85,96
2019-04-22,93,PM25,17.4375,18.45,48
2019-04-22,94,NO2,35.797916666666666,33.5,48
2019-04-22,94,O3,77.64791666666666,66.4,48
2019-04-22,94,PM10,23.652083333333334,22.95,48
2019-04-22,94,PM25,14.4,14.55,24
2019-04-22,95,NO2,38.65833333333333,38.7,48
2019-04-22,95,O3,93.86666666666666,102.3,72
2019-04-22,95,PM10,18.647916666666667,18.6,48
2019-04-22,95,PM25,12.366666666666667,11.350000000000001,48
2019-04-23,75,NO2,69.25361111111111,66.6,360
2019-04-23,75,O3,53.65833333333333,50.15,96
2019-04-23,75,PM10,43.74342105263158,44.7,152
2019-04-23,75,PM25,18.691666666666666,17.799999999999997,72
2019-04-23,77,NO2,30.829032258064515,25.1,93
2019-04-23,77,O3,61.117796610169485,65.45,118
2019-04-23,77,PM10,31.680555555555557,29.6,72
2019-04-23,77,PM25,13.472916666666668,12.5,48
2019-04-23,78,NO2,30.95555555555556,25.15,72
2019-04-23,78,O3,49.518085106382976,48.65,94
2019-04-23,78,PM10,24.366666666666664,24.45,24
2019-04-23,78,PM25,11.237499999999999,11.0,24
2019-04-23,91,NO2,55.85070422535211,45.3,71
2019-04-23,91,O3,56.84861111111111,60.349999999999994,72
2019-04-23,91,PM10,23.349999999999998,23.2,24
2019-04-23,91,PM25,11.2125,11.7,24
2019-04-23,92,NO2,61.17777777777778,56.5,72
2019-04-23,92,O3,38.5375,42.3,24
2019-04-23,92,PM10,33.30238095238095,30.4,42
2019-04-23,92,PM25,16.070833333333333,17.1,24
2019-04-23,93,NO2,58.980357142857144,48.400000000000006,168
2019-04-23,93,O3,48.30625,51.75,48
2019-04-23,93,PM10,40.762499999999996,35.6,96
2019-04-23,93,PM25,15.529166666666667,14.9,48
2019-04-23,94,NO2,42.84375,36.25,48
2019-04-23,94,O3,58.231249999999996,60.75,48
2019-04-23,94,PM10,30.424999999999997,32.35,36
2019-04-23,94,PM25,14.112499999999999,14.2,24
2019-04-23,95,NO2,43.24166666666667,44.349999999999994,48
2019-04-23,95,O3,73.10428571428572,73.25,70
2019-04-23,95,PM10,21.416666666666668,22.35,48
2019-04-23,95,PM25,11.902083333333332,11.149999999999999,48
2019-04-24,75,NO2,37.99638888888889,32.45,360
2019-04-24,75,O3,68.434375,73.3,96
2019-04-24,75,PM10,29.66013071895425,28.4,153
2019-04-24,75,PM25,10.134285714285713,9.8,70
2019-04-24,77,NO2,18.06736842105263,11.4,95
2019-04-24,77,O3,75.56,76.35,120
2019-04-24,77,PM10,18.319444444444443,19.4,72
2019-04-24,77,PM25,6.560416666666666,5.9,48
2019-04-24,78,NO2,14.140277777777778,9.5,72
2019-04-24,78,O3,68.11458333333333,68.35,96
2019-04-24,78,PM10,9.125,6.95,24
2019-04-24,78,PM25,4.221739130434782,2.8,23
2019-04-24,91,NO2,33.9875,20.2,72
2019-04-24,91,O3,73.07916666666667,72.25,72
2019-04-24,91,PM10,9.9375,6.65,24
2019-04-24,91,PM25,3.8041666666666667,3.0,24
2019-04-24,92,NO2,29.41944444444444,28.95,72
2019-04-24,92,O3,58.525,57.150000000000006,24
2019-04-24,92,PM10,16.662499999999998,14.350000000000001,48
2019-04-24,92,PM25,9.808333333333332,6.449999999999999,12
2019-04-24,93,NO2,35.75714285714285,24.9,168
2019-04-24,93,O3,66.58125,66.0,48
2019-04-24,93,PM10,32.06666666666667,27.35,96
2019-04-24,93,PM25,8.022916666666667,7.6,48
2019-04-24,94,NO2,17.243750000000002,14.5,48
2019-04-24,94,O3,73.03958333333334,75.15,48
2019-04-24,94,PM10,16.45945945945946,11.0,37
2019-04-24,94,PM25,7.079166666666667,5.0,24
2019-04-24,95,NO2,23.4875,18.700000000000003,48
2019-04-24,95,O3,66.07638888888889,63.05,72
2019-04-24,95,PM10,13.481250000000001,9.75,48
2019-04-24,95,PM25,5.633333333333333,4.55,48
2019-04-25,75,NO2,36.69385474860335,30.65,358
2019-04-25,75,O3,65.68854166666667,64.4,96
2019-04-25,75,PM10,20.02360248447205,17.8,161
2019-04-25,75,PM25,7.904411764705882,7.25,68
2019-04-25,77,NO2,15.986458333333333,10.95,96
2019-04-25,77,O3,73.16083333333333,74.7,120
2019-04-25,77,PM10,10.958333333333334,9.9,72
2019-04-25,77,PM25,4.74468085106383,4.9,47
2019-04-25,78,NO2,9.540845070422534,8.5,71
2019-04-25,78,O3,70.659375,70.75,96
2019-04-25,78,PM10,6.279166666666666,5.9,24
2019-04-25,78,PM25,1.518181818181818,1.75,22
2019-04-25,91,NO2,30.623611111111114,16.75,72
2019-04-25,91,O3,74.81527777777778,74.1,72
2019-04-25,91,PM10,5.008333333333334,4.1,24
2019-04-25,91,PM25,3.6882352941176473,3.3,17
2019-04-25,92,NO2,25.47714285714286,25.7,70
2019-04-25,92,O3,57.55416666666667,57.3,24
2019-04-25,92,PM10,9.62127659574468,9.3,47
2019-04-25,92,PM25,5.1000000000000005,5.3,24
2019-04-25,93,NO2,34.20178571428571,23.35,168
2019-04-25,93,O3,65.08958333333334,65.8,48
2019-04-25,93,PM10,20.469662921348313,14.9,89
2019-04-25,93,PM25,7.682608695652173,6.65,46
2019-04-25,94,NO2,15.99375,14.95,48
2019-04-25,94,O3,70.38125000000001,69.5,48
2019-04-25,94,PM10,9.785416666666666,9.3,48
2019-04-25,94,PM25,4.5260869565217385,4.6,23
2019-04-25,95,NO2,19.227083333333333,17.95,48
2019-04-25,95,O3,71.02535211267606,74.6,71
2019-04-25,95,PM10,6.033333333333334,6.05,48
2019-04-25,95,PM25,4.797826086956522,4.8,46
2019-04-26,75,NO2,37.59542857142857,31.35,350
2019-04-26,75,O3,59.42528735632184,61.4,87
2019-04-26,75,PM10,21.204575163398694,20.3,153
2019-04-26,75,PM25,9.112121212121211,8.9,66
2019-04-26,77,NO2,22.150000000000002,14.8,96
2019-04-26,77,O3,59.864705882352936,58.9,119
2019-04-26,77,PM10,13.544444444444444,10.75,72
2019-04-26,77,PM25,5.7,5.35,48
2019-04-26,78,NO2,10.476388888888888,7.9,72
2019-04-26,78,O3,60.052083333333336,65.75,96
2019-04-26,78,PM10,8.241666666666667,7.5,24
2019-04-26,78,PM25,3.314285714285714,3.2,21
2019-04-26,91,NO2,32.83472222222222,20.7,72
2019-04-26,91,O3,64.57222222222222,66.80000000000001,72
2019-04-26,91,PM10,5.2124999999999995,5.199999999999999,24
2019-04-26,91,PM25,2.955,3.0,20
2019-04-26,92,NO2,25.697222222222223,22.450000000000003,72
2019-04-26,92,O3,52.137499999999996,57.7,24
2019-04-26,92,PM10,11.372916666666667,10.1,48
2019-04-26,92,PM25,4.979166666666667,4.35,24
2019-04-26,93,NO2,35.55357142857143,24.35,168
2019-04-26,93,O3,55.95208333333333,61.1,48
2019-04-26,93,PM10,21.53734939759036,15.6,83
2019-04-26,93,PM25,9.76808510638298,7.2,47
2019-04-26,94,NO2,20.866666666666667,16.4,48
2019-04-26,94,O3,57.28541666666666,61.7,48
2019-04-26,94,PM10,10.641666666666667,9.7,48
2019-04-26,94,PM25,5.356521739130435,6.2,23
2019-04-26,95,NO2,23.777083333333334,18.1,48
2019-04-26,95,O3,61.729166666666664,57.65,72
2019-04-26,95,PM10,7.310416666666666,7.1,48
2019-04-26,95,PM25,5.264583333333333,5.3,48
2019-04-27,75,NO2,21.434444444444445,16.6,360
2019-04-27,75,O3,76.41979166666667,75.95,96
2019-04-27,75,PM10,23.744871794871795,19.8,156
2019-04-27,75,PM25,6.981944444444444,6.6,72
2019-04-27,77,NO2,12.038541666666667,9.350000000000001,96
2019-04-27,77,O3,76.95916666666668,76.85,120
2019-04-27,77,PM10,13.475000000000001,11.649999999999999,72
2019-04-27,77,PM25,5.454166666666667,4.5,48
2019-04-27,78,NO2,5.074999999999999,5.8,72
2019-04-27,78,O3,80.01875,79.85,96
2019-04-27,78,PM10,11.291666666666666,10.75,24
2019-04-27,78,PM25,3.4375,3.2,24
2019-04-27,91,NO2,17.01111111111111,11.25,72
2019-04-27,91,O3,81.42361111111111,81.25,72
2019-04-27,91,PM10,7.008333333333333,6.45,24
2019-04-27,91,PM25,4.0,3.6500000000000004,16
2019-04-27,92,NO2,10.006944444444445,8.7,72
2019-04-27,92,O3,72.5,72.65,24
2019-04-27,92,PM10,13.008695652173913,10.25,46
2019-04-27,92,PM25,4.979166666666667,4.95,24
2019-04-27,93,NO2,19.935714285714283,12.2,168
2019-04-27,93,O3,75.47916666666667,75.9,48
2019-04-27,93,PM10,22.863541666666666,16.549999999999997,96
2019-04-27,93,PM25,8.885416666666666,6.9,48
2019-04-27,94,NO2,10.220833333333333,9.6,48
2019-04-27,94,O3,79.4375,79.5,48
2019-04-27,94,PM10,14.929166666666667,12.4,48
2019-04-27,94,PM25,5.104166666666667,4.699999999999999,24
2019-04-27,95,NO2,6.7375,6.6,48
2019-04-27,95,O3,80.68055555555556,81.15,72
2019-04-27,95,PM10,10.222916666666666,9.1,48
2019-04-27,95,PM25,4.7250000000000005,4.05,48
2019-04-28,75,NO2,25.20252100840336,19.8,357
2019-04-28,75,O3,66.50729166666666,66.7,96
2019-04-28,75,PM10,19.365060240963857,17.75,166
2019-04-28,75,PM25,8.627777777777778,8.149999999999999,72
2019-04-28,77,NO2,13.289583333333333,11.7,96
2019-04-28,77,O3,65.06,66.94999999999999,120
2019-04-28,77,PM10,12.225000000000001,11.1,72
2019-04-28,77,PM25,6.452083333333333,6.25,48
2019-04-28,78,NO2,9.047222222222222,6.7,72
2019-04-28,78,O3,65.46458333333334,69.75,96
2019-04-28,78,PM10,10.970833333333333,10.649999999999999,24
2019-04-28,78,PM25,3.5666666666666664,3.45,24
2019-04-28,91,NO2,22.294444444444444,11.8,72
2019-04-28,91,O3,67.08055555555556,71.19999999999999,72
2019-04-28,91,PM10,7.808333333333334,7.35,24
2019-04-28,91,PM25,4.24375,4.800000000000001,16
2019-04-28,92,NO2,13.698611111111111,10.5,72
2019-04-28,92,O3,62.71666666666667,64.2,24
2019-04-28,92,PM10,12.672916666666666,12.899999999999999,48
2019-04-28,92,PM25,6.691666666666666,6.6,24
2019-04-28,93,NO2,24.146428571428572,14.2,168
2019-04-28,93,O3,63.106249999999996,66.1,48
2019-04-28,93,PM10,18.723958333333332,14.5,96
2019-04-28,93,PM25,10.222916666666666,9.6,48
2019-04-28,94,NO2,15.552083333333334,12.45,48
2019-04-28,94,O3,67.41666666666667,70.35,48
2019-04-28,94,PM10,14.485416666666666,14.3,48
2019-04-28,94,PM25,7.9375,7.9,24
2019-04-28,95,NO2,11.525,7.75,48
2019-04-28,95,O3,69.9388888888889,70.7,72
2019-04-28,95,PM10,11.375,11.8,48
2019-04-28,95,PM25,5.922916666666667,5.35,48
2019-04-29,75,NO2,44.64702380952381,38.7,336
2019-04-29,75,O3,51.259375,55.6,96
2019-04-29,75,PM10,29.11518987341772,26.8,158
2019-04-29,75,PM25,15.132394366197184,14.1,71
2019-04-29,77,NO2,22.071875000000002,19.25,96
2019-04-29,77,O3,48.7825,51.400000000000006,120
2019-04-29,77,PM10,16.045833333333334,14.25,72
2019-04-29,77,PM25,8.289361702127659,7.3,47
2019-04-29,78,NO2,20.59861111111111,18.950000000000003,72
2019-04-29,78,O3,46.34166666666667,54.3,96
2019-04-29,78,PM10,13.841666666666667,14.75,24
2019-04-29,78,PM25,7.45,7.25,24
2019-04-29,91,NO2,39.57222222222222,36.95,72
2019-04-29,91,O3,50.24861111111111,53.6,72
2019-04-29,91,PM10,7.754166666666666,6.7,24
2019-04-29,91,PM25,5.816666666666666,5.15,18
2019-04-29,92,NO2,32.900000000000006,31.700000000000003,72
2019-04-29,92,O3,48.60833333333333,53.7,24
2019-04-29,92,PM10,22.8125,21.200000000000003,48
2019-04-29,92,PM25,11.9,11.05,24
2019-04-29,93,NO2,42.00178571428572,41.599999999999994,168
2019-04-29,93,O3,42.82553191489362,39.5,47
2019-04-29,93,PM10,24.756249999999998,20.950000000000003,96
2019-04-29,93,PM25,13.17659574468085,11.8,47
2019-04-29,94,NO2,33.65652173913043,34.2,46
2019-04-29,94,O3,47.9695652173913,48.1,46
2019-04-29,94,PM10,18.826666666666668,17.3,45
2019-04-29,94,PM25,10.577777777777778,10.55,18
2019-04-29,95,NO2,23.135416666666668,23.0,48
2019-04-29,95,O3,60.13333333333333,57.1,57
2019-04-29,95,PM10,11.177083333333334,10.45,48
2019-04-29,95,PM25,8.947916666666666,8.25,48
2019-04-30,75,NO2,44.891836734693875,40.8,343
2019-04-30,75,O3,50.01354166666667,48.25,96
2019-04-30,75,PM10,44.792,44.25,150
2019-04-30,75,PM25,32.44027777777777,34.1,72
2019-04-30,77,NO2,23.351041666666664,20.15,96
2019-04-30,77,O3,53.66,52.150000000000006,120
2019-04-30,77,PM10,36.34583333333333,36.6,72
2019-04-30,77,PM25,20.76458333333333,20.85,48
2019-04-30,78,NO2,19.049999999999997,17.25,72
2019-04-30,78,O3,58.574999999999996,53.7,96
2019-04-30,78,PM10,23.5,22.6,24
2019-04-30,78,PM25,16.095833333333335,14.350000000000001,24
2019-04-30,91,NO2,45.043055555555554,41.1,72
2019-04-30,91,O3,55.331944444444446,50.2,72
2019-04-30,91,PM10,27.712500000000002,29.7,24
2019-04-30,91,PM25,22.38181818181818,22.25,22
2019-04-30,92,NO2,34.97714285714286,31.4,70
2019-04-30,92,O3,45.99583333333334,44.0,24
2019-04-30,92,PM10,37.48372093023256,38.8,43
2019-04-30,92,PM25,28.531818181818185,29.9,22
2019-04-30,93,NO2,39.09350649350649,34.349999999999994,154
2019-04-30,93,O3,37.376744186046515,32.3,43
2019-04-30,93,PM10,41.80744680851064,41.4,94
2019-04-30,93,PM25,28.22083333333333,29.950000000000003,48
