num_poste,nom_usuel,lat,lon,alti,aaaammjj,dhumec,qdhumec,pmerm,qpmerm,pmermin,qpmermin,inst,qinst,glot,qglot,dift,qdift,dirt,qdirt,infrart,qinfrart,uv,quv,uv_indicex,quv_indicex,sigma,qsigma,un,qun,hun,qhun,ux,qux,hux,qhux,um,qum,dhumi40,qdhumi40,dhumi80,qdhumi80,tsvm,qtsvm,etpmon,qetpmon,etpgrille,qetpgrille,ecoulementm,qecoulementm,hneigef,qhneigef,neigetotx,qneigetotx,neigetot06,qneigetot06,neig,qneig,brou,qbrou,orag,qorag,gresil,qgresil,grele,qgrele,rosee,qrosee,verglas,qverglas,solneige,qsolneige,gelee,qgelee,fumee,qfumee,brume,qbrume,eclair,qeclair,nb300,qnb300,ba300,qba300,tmermin,qtmermin,tmermax,qtmermax
77530001,VOULTON_SAPC,48.612667,3.350333,175,20221214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20220408,,,1000.7,1,992.7,1,15,9,367,9,,,,,,,,,,,2,9,65,1,50,9,100,1,1035,9,92,1,0,9,1229,9,8.7,9,1.4,9,1,9,,,,,0,9,0,9,1,9,0,9,1,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20191007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20220117,,,,,,,,,,,,,,,,,,,,,,,97,1,1535,9,99,1,1,9,99,1,0,9,1440,9,7.6,9,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77489001,VAUX-SUR-LUNAIN,48.221833,2.934667,136,20220901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77113002,CHEVRU,48.726833,3.203333,158,20210930,,,,,,,,,,,,,,,,,,,,,,,50,1,1340,9,99,1,425,9,81,1,,,,,9.7,9,,,1.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77084001,CHANGIS,48.964667,3.011833,70,20220110,,,,,,,,,,,,,,,,,,,,,,,93,1,1720,9,100,1,1,9,99,1,0,9,1440,9,6.9,9,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77113002,CHEVRU,48.726833,3.203333,158,20221129,,,,,,,,,,,,,,,,,,,,,,,90,1,2300,9,100,1,307,9,96,1,0,9,1440,9,8.9,9,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77113002,CHEVRU,48.726833,3.203333,158,20220525,,,,,,,,,,,,,,,,,,,,,,,42,1,1446,9,100,1,344,9,72,1,0,9,467,9,11.2,9,,,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20210811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20190427,,,,,,,,,,,,,,,,,,,,,,,50,1,1524,9,96,1,450,9,78,1,0,9,766,9,8.9,9,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77159001,DONNEMARIE,48.474667,3.1265,97,20221216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20190107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20190921,,,,,,,,,,,,,,,,,,,,,,,34,1,1410,9,68,1,527,9,50,1,380,9,0,9,11.5,9,,,4.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20200916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77084001,CHANGIS,48.964667,3.011833,70,20190328,,,,,,,,,,,,,,,,,,,,,,,44,1,1222,9,99,1,553,9,71,1,0,9,566,9,7.5,9,,,1.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20201126,,,,,,,,,,,,,,,,,,,,,,,73,1,1348,9,100,1,114,9,93,1,0,9,1259,9,8.2,9,,,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77084001,CHANGIS,48.964667,3.011833,70,20220421,,,,,,,,,,,,,,,,,,,,,,,34,1,1047,9,95,1,121,9,62,1,259,9,425,9,8.5,9,,,3.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20211030,,,,,,,,,,,,,,,,,,,,,,,87,1,1349,9,97,1,2231,9,94,1,0,9,1440,9,13.8,9,,,0.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20190714,,,,,,,,,,,,,,,,,,,,,,,45,1,1556,9,88,1,439,9,66,1,0,9,318,9,12.7,9,,,4.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20221224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77489001,VAUX-SUR-LUNAIN,48.221833,2.934667,136,20220829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20210407,,,,,,,,,,,,,,,,,,,,,,,31,1,1521,9,95,1,537,9,59,1,422,9,427,9,4.8,9,,,2.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77084001,CHANGIS,48.964667,3.011833,70,20190609,,,,,,,,,,,,,,,,,,,,,,,58,1,1407,9,99,1,402,9,81,1,0,9,775,9,12.9,9,,,2.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20210927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20220506,,,,,,,,,,,,,,,,,,,,,,,41,1,1455,9,100,1,505,9,73,1,0,9,639,9,11.7,9,,,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77113002,CHEVRU,48.726833,3.203333,158,20210718,,,,,,,,,,,,,,,,,,,,,,,40,1,1402,9,96,1,254,9,69,1,2,9,569,9,17,9,,,5.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20200331,,,1025.8,1,1024.1,1,642,9,1947,9,,,,,,,,,,,85,9,37,1,1437,9,88,1,552,9,62,1,131,9,263,9,5.5,9,2.5,9,2.5,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,,,,,1,9,0,9,0,9,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20201102,,,,,,,,,,,,,,,,,,,,,,,74,1,1108,9,97,1,1707,9,86,1,0,9,1272,9,15.6,9,,,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77113002,CHEVRU,48.726833,3.203333,158,20210228,,,,,,,,,,,,,,,,,,,,,,,50,1,1617,9,88,1,334,9,72,1,0,9,515,9,6.6,9,,,1.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77489001,VAUX-SUR-LUNAIN,48.221833,2.934667,136,20200812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,
77084001,CHANGIS,48.964667,3.011833,70,20220203,,,,,,,,,,,,,,,,,,,,,,,73,1,138,9,92,1,2336,9,81,1,0,9,603,9,8.2,9,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77333003,NEMOURS,48.27,2.715,73,20200726,,,,,,,,,,,,,,,,,,,,,,,28,1,1539,9,88,1,430,9,57,1,472,9,293,9,13.6,9,,,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20220514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20220420,,,,,,,,,,,,,,,,,,,,,,,35,1,1511,9,97,1,609,9,63,1,257,9,409,9,8.5,9,,,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20200105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20190514,,,1028.5,1,1025.5,1,840,9,2832,9,,,,,,,,,,,93,9,28,1,1252,9,74,1,2356,9,51,1,513,9,0,9,7.1,9,4.6,9,4.7,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20211206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20190413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20190922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20220407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77333003,NEMOURS,48.27,2.715,73,20210930,,,,,,,,,,,,,,,,,,,,,,,40,1,1440,9,98,1,526,9,76,1,,,,,9.7,9,,,1.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20210831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20200205,,,,,,,,,,,,,,,,,,,,,,,64,1,1301,9,96,1,2239,9,82,1,0,9,957,9,7.4,9,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20190928,,,,,,,,,,,,,,,,,,,,,,,54,1,1416,9,91,1,248,9,78,1,0,9,829,9,13.2,9,,,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20200219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20191230,,,1033.3,1,1032.1,1,441,9,568,9,,,,,,,,,,,91,9,60,1,1245,9,95,1,457,9,87,1,0,9,1153,9,5.8,9,0.6,9,0.5,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,,,,,,,0,9,1,9,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20210421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20220824,,,1015.9,1,1014.2,1,694,9,2186,9,,,,,,,,,,,84,9,32,1,1434,9,96,1,533,9,59,1,449,9,407,9,16.9,9,5.5,9,5.3,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20221112,,,,,,,,,,,,,,,,,,,,,,,74,1,1429,9,100,1,2236,9,94,1,0,9,1276,9,10.9,9,,,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20200731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20200710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20220304,,,,,,,,,,,,,,,,,,,,,,,42,1,1247,9,98,1,2353,9,74,1,0,9,618,9,7.6,9,,,1.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20220331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20190906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20210405,,,,,,,,,,,,,,,,,,,,,,,52,1,1959,9,98,1,437,9,79,1,0,9,767,9,6.5,9,,,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77148002,CROUY-SUR-OURCQ,49.092833,3.070333,62,20210207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77333003,NEMOURS,48.27,2.715,73,20220822,,,,,,,,,,,,,,,,,,,,,,,54,1,1554,9,81,1,407,9,69,1,0,9,226,9,16.9,9,,,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77148002,CROUY-SUR-OURCQ,49.092833,3.070333,62,20190716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77084001,CHANGIS,48.964667,3.011833,70,20210505,,,,,,,,,,,,,,,,,,,,,,,46,1,1123,9,84,1,1219,9,70,1,0,9,268,9,7.6,9,,,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20221228,,,,,,,,,,,,,,,,,,,,,,,74,1,1157,9,91,1,22,9,84,1,0,9,1152,9,10.6,9,,,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20200530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20200904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20200701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77333003,NEMOURS,48.27,2.715,73,20220118,,,,,,,,,,,,,,,,,,,,,,,69,1,1440,9,100,1,4,9,92,1,0,9,1152,9,7.4,9,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20190905,,,1024.2,1,1020.1,1,237,9,1281,9,,,,,,,,,,,30,9,43,1,1245,9,91,1,339,9,64,1,0,9,386,9,9.9,9,3.5,9,3.5,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20200823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20200515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20210331,,,,,,,,,,,,,,,,,,,,,,,20,1,1530,9,97,1,612,9,62,1,471,9,563,9,9.3,9,,,3.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20210818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20190427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77239001,JOUY-LE-CHATEL,48.6895,3.125167,135,20220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20220104,,,,,,,,,,,,,,,,,,,,,,,70,1,1751,9,98,1,403,9,89,1,0,9,1111,9,10,9,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20201117,,,,,,,,,,,,,,,,,,,,,,,71,1,1324,9,99,1,2042,9,88,1,0,9,1196,9,10.5,9,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77148002,CROUY-SUR-OURCQ,49.092833,3.070333,62,20220502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77418001,ST-LOUP-DE-NAUD,48.536167,3.210167,99,20201206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20210810,,,,,,,,,,,,,,,,,,,,,,,56,1,1253,9,96,1,523,9,80,1,0,9,823,9,17.8,9,,,3.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77159001,DONNEMARIE,48.474667,3.1265,97,20220308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20201031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20191207,,,,,,,,,,,,,,,,,,,,,,,82,1,1416,9,96,1,156,9,92,1,0,9,1440,9,11.1,9,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20210328,,,1030.1,1,1028.9,1,653,9,1829,9,,,,,,,,,,,88,9,32,1,1506,9,92,1,506,9,63,1,251,9,436,9,7.2,9,2.9,9,2.8,9,,,,,0,9,,,0,9,0,9,0,9,,,,,,,0,9,,,1,9,0,9,0,9,,,,,,,,,,
77306001,MELUN,48.610333,2.6795,91,20211204,,,1002,1,998.2,1,41,9,186,9,,,,,,,,,,,8,9,63,1,1343,9,99,1,1,9,89,1,0,9,1153,9,9.8,9,0.5,9,0.3,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20210207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20200802,,,,,,,,,,,,,,,,,,,,,,,34,1,1521,9,72,1,539,9,52,1,394,9,0,9,12,9,,,5.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77333003,NEMOURS,48.27,2.715,73,20201207,,,,,,,,,,,,,,,,,,,,,,,75,1,1422,9,99,1,505,9,91,1,0,9,1344,9,7.1,9,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77159001,DONNEMARIE,48.474667,3.1265,97,20221217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20220226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20220707,,,,,,,,,,,,,,,,,,,,,,,57,1,1222,9,92,1,454,9,74,1,0,9,614,9,14.1,9,,,3.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77418001,ST-LOUP-DE-NAUD,48.536167,3.210167,99,20220811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
