num_poste,nom_usuel,lat,lon,alti,aaaammjj,dhumec,qdhumec,pmerm,qpmerm,pmermin,qpmermin,inst,qinst,glot,qglot,dift,qdift,dirt,qdirt,infrart,qinfrart,uv,quv,uv_indicex,quv_indicex,sigma,qsigma,un,qun,hun,qhun,ux,qux,hux,qhux,um,qum,dhumi40,qdhumi40,dhumi80,qdhumi80,tsvm,qtsvm,etpmon,qetpmon,etpgrille,qetpgrille,ecoulementm,qecoulementm,hneigef,qhneigef,neigetotx,qneigetotx,neigetot06,qneigetot06,neig,qneig,brou,qbrou,orag,qorag,gresil,qgresil,grele,qgrele,rosee,qrosee,verglas,qverglas,solneige,qsolneige,gelee,qgelee,fumee,qfumee,brume,qbrume,eclair,qeclair,nb300,qnb300,ba300,qba300,tmermin,qtmermin,tmermax,qtmermax
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20210102,,,1015,1,1014.3,1,,,,,,,,,,,,,,,,,87,1,1119,9,99,1,856,9,95,1,0,9,1440,9,5.7,9,,,0.1,9,,,,,0,9,0,9,1,9,1,9,0,9,,,,,,,0,9,,,0,9,0,9,1,9,,,,,,,,,,
78481001,"LE PECQ",48.887833,2.115833,27,20220712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78481001,"LE PECQ",48.887833,2.115833,27,20220102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20210729,,,,,,,,,1901,9,,,,,,,,,,,,,42,1,1454,9,92,1,2354,9,69,1,0,9,546,9,13.3,9,3.9,9,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78486002,"LE PERRAY",48.693667,1.867,174,20210927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20200606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20190826,,,1016.4,1,1014.3,9,,,,,,,,,,,,,,,,,24,1,1449,9,80,1,410,9,49,1,531,9,8,9,14.1,9,,,5.4,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20200704,,,1018.9,1,1017.8,1,,,,,,,,,,,,,,,,,61,1,923,9,90,1,0,9,73,1,0,9,320,9,15.4,9,,,3.9,9,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78621001,TRAPPES,48.774333,2.009833,167,20210616,,,1011.4,1,1007.6,1,678,9,2592,9,,,2659,9,,,,,,,71,9,39,1,1324,9,96,1,344,9,61,1,38,9,315,9,18.5,9,5.4,9,5.5,9,,,,,,,,,0,9,0,9,,,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20200402,,,1017.1,1,1016,1,,,,,,,,,,,,,,,,,40,1,1222,9,86,1,511,9,64,1,1,9,346,9,5.8,9,,,2.6,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
78562001,ST-LEGER_SAPC,48.706667,1.745833,176,20220417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20221225,,,,,,,,,177,9,,,,,,,,,,,,,77,1,1324,9,99,1,824,9,90,1,0,9,1320,9,12.1,9,0.5,9,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78005002,ACHERES,48.983167,2.126,31,20220129,,,,,,,,,,,,,,,,,,,,,,,86,1,1625,9,98,1,801,9,94,1,0,9,1440,9,10.8,9,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78380001,MAULE,48.909167,1.8475,54,20220209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20201113,,,,,,,,,370,9,,,,,,,,,,,,,76,1,1424,9,99,1,354,9,89,1,0,9,1314,9,12.9,9,0.1,9,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78621001,TRAPPES,48.774333,2.009833,167,20200103,,,1025.6,1,1021.4,1,34,9,238,9,,,85,9,,,,,,,7,9,81,1,1122,9,97,1,704,9,90,1,0,9,1440,9,10.2,9,0.8,9,0.9,9,,,,,,,,,0,9,0,9,,,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20210726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20210921,,,1028.9,1,1025.7,1,,,,,,,,,,,,,,,,,52,1,1221,9,96,1,325,9,78,1,0,9,804,9,11.8,9,,,2.2,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20201207,,,998.8,1,997.4,1,,,,,,,,,,,,,,,,,79,1,1331,9,100,1,804,9,94,1,0,9,1436,9,7.1,9,,,0.2,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,1,9,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20221012,,,,,,,,,969,9,,,,,,,,,,,,,49,1,1530,9,99,1,2300,9,85,1,0,9,954,9,11,9,1,9,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20190712,,,,,,,,,,,,,,,,,,,,,,,40,1,1316,9,93,1,458,9,68,1,3,9,443,9,14.9,9,,,5.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20190830,,,1021.8,1,1018.4,1,,,,,,,,,,,,,,,,,32,1,1539,9,89,1,538,9,55,1,444,9,176,9,11.7,9,,,4.1,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20200404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78005002,ACHERES,48.983167,2.126,31,20191019,,,,,,,,,,,,,,,,,,,,,,,67,1,1327,9,100,1,2235,9,91,1,0,9,1207,9,12.9,9,,,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20221112,,,,,,,,,,,,,,,,,,,,,,,85,1,1707,9,100,1,501,9,97,1,0,9,1440,9,11.4,9,,,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20201129,,,1024,1,1019.8,1,,,,,,,,,,,,,,,,,78,1,1,9,92,1,1143,9,87,1,0,9,1336,9,6.7,9,,,0.5,9,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
78380001,MAULE,48.909167,1.8475,54,20201126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78486002,"LE PERRAY",48.693667,1.867,174,20210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20190801,,,1017.2,1,1015.3,1,,,,,,,,,,,,,,,,,36,1,1417,9,78,1,445,9,55,1,197,9,0,9,13.3,9,,,5,9,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20221113,,,,,,,,,731,9,,,,,,,,,,,,,62,1,1406,9,99,1,2354,9,93,1,0,9,1200,9,10.9,9,0.6,9,0.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20200717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78621001,TRAPPES,48.774333,2.009833,167,20201011,,,1024.2,1,1022.9,1,364,9,976,9,,,1194,9,,,,,,,56,9,57,1,1117,9,96,1,419,9,84,1,0,9,1019,9,10.1,9,1.4,9,1.4,9,,,,,,,,,0,9,0,9,,,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20210904,,,1015.5,1,1014,1,,,,,,,,,,,,,,,,,49,1,1500,9,95,1,2358,9,73,1,0,9,613,9,18.2,9,,,3.6,9,,,,,0,9,0,9,0,9,0,9,1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78380001,MAULE,48.909167,1.8475,54,20200328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78380001,MAULE,48.909167,1.8475,54,20211221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20201022,,,,,,,,,733,9,,,,,,,,,,,,,66,1,1424,9,98,1,2218,9,88,1,0,9,1086,9,15.6,9,1.4,9,2.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20190115,,,,,,,,,174,9,,,,,,,,,,,,,63,1,1300,9,90,1,430,9,75,1,0,9,504,9,7.3,9,0.7,9,1.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20220120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20220104,,,1002.5,1,998.7,1,,,,,,,,,,,,,,,,,77,1,1646,9,96,1,1,9,91,1,0,9,1362,9,9.5,9,,,0.7,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20220525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78005002,ACHERES,48.983167,2.126,31,20220213,,,,,,,,,,,,,,,,,,,,,,,58,1,1431,9,93,1,531,9,72,1,0,9,447,9,7.6,9,,,0.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20201227,,,,,,,,,,,,,,,,,,,,,,,89,1,838,9,95,1,417,9,93,1,0,9,1440,9,8.1,9,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20211116,,,,,,,,,,,,,,,,,,,,,,,92,1,1108,9,99,1,2155,9,97,1,0,9,1440,9,9.4,9,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20220422,,,,,,,,,,,,,,,,,,,,,,,39,1,1508,9,76,1,329,9,59,1,7,9,0,9,8.9,9,,,3.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78621001,TRAPPES,48.774333,2.009833,167,20220829,,,1017.6,1,1015.7,1,722,9,2050,1,,,2701,9,,,,,,,89,9,39,1,1412,9,65,1,455,9,51,1,105,9,0,9,13,9,5.7,9,5.8,9,,,,,,,,,0,9,0,9,,,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20191002,,,,,,,,,,,,,,,,,,,,,,,47,1,1501,9,97,1,1,9,78,1,0,9,798,9,10.7,9,,,2.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78621001,TRAPPES,48.774333,2.009833,167,20220629,,,1014.1,1,1011.7,1,545,9,2412,9,,,2113,9,,,,,,,57,9,42,1,1108,9,88,1,2357,9,63,1,0,9,151,9,13.2,9,4.8,9,4.8,9,,,,,,,,,0,9,0,9,,,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20220518,,,1019.1,1,1015.6,1,,,,,,,,,,,,,,,,,38,1,1343,9,90,1,323,9,62,1,138,9,271,9,16.1,9,,,5.6,9,,,,,,,,,0,9,0,9,1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20201211,,,991.5,1,988.5,1,,,,,,,,,,,,,,,,,92,1,1238,9,100,1,100,9,97,1,0,9,1440,9,10.6,9,,,0.1,9,,,,,0,9,0,9,0,9,1,9,0,9,,,,,,,,,,,,,0,9,1,9,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20221111,,,,,,,,,497,9,,,,,,,,,,,,,73,1,1430,9,99,1,2354,9,92,1,0,9,1266,9,10.5,9,0.7,9,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20200616,,,1015.2,1,1012.7,1,,,,,,,,,,,,,,,,,43,1,1612,9,94,1,37,9,71,1,0,9,574,9,14,9,,,4.7,9,,,,,0,9,0,9,0,9,0,9,1,9,,,,,,,0,9,,,0,9,0,9,1,9,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20220306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20210225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78621001,TRAPPES,48.774333,2.009833,167,20200730,,,1017.3,1,1014.4,1,864,9,2720,9,,,3891,9,,,,,,,96,9,17,1,1655,9,80,1,428,9,40,1,928,9,12,9,10.4,9,6.5,9,6.5,9,,,,,,,,,0,9,0,9,,,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20220120,,,,,,,,,,,,,,,,,,,,,,,69,1,1358,9,98,1,52,9,87,1,0,9,1098,9,6.8,9,,,0.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20210601,,,1012.1,1,1009.6,1,,,,,,,,,,,,,,,,,32,1,1248,9,74,1,306,9,52,1,429,9,0,9,12.1,9,,,5.4,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
78380001,MAULE,48.909167,1.8475,54,20211124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20211221,,,,,,,,,,,,,,,,,,,,,,,71,1,1330,9,94,1,2339,9,83,1,0,9,964,9,5.4,9,,,0.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78481001,"LE PECQ",48.887833,2.115833,27,20220523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20191114,,,,,,,,,,,,,,,,,,,,,,,70,1,1353,9,93,1,133,9,83,1,0,9,926,9,7.3,9,,,0.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20191027,,,,,,,,,178,9,,,,,,,,,,,,,78,1,36,9,97,1,818,9,89,1,0,9,1368,9,11,9,0.5,9,0.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78481001,"LE PECQ",48.887833,2.115833,27,20221025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78486002,"LE PERRAY",48.693667,1.867,174,20210625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20220530,,,1013,1,1011.7,1,,,,,,,,,,,,,,,,,33,1,1639,9,88,1,410,9,55,1,297,9,189,9,8.2,9,,,1.8,9,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20220213,,,1010.5,1,1001.1,1,,,,,,,,,,,,,,,,,58,1,1421,9,85,1,604,9,70,1,0,9,206,9,7.1,9,,,1.1,9,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20210212,,,1026.3,1,1024.6,9,,,,,,,,,,,,,,,,,48,1,1427,9,66,1,513,9,59,1,0,9,0,9,3,9,,,1.6,9,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,,,0,9,0,9,,,,,,,,,,
78005002,ACHERES,48.983167,2.126,31,20220623,,,,,,,,,,,,,,,,,,,,,,,35,1,1544,9,93,1,231,9,63,1,170,9,348,9,16.7,9,,,6.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20191103,,,,,,,,,331,9,,,,,,,,,,,,,80,1,1500,9,97,1,712,9,91,1,0,9,,1,12,9,0.7,9,0.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20190828,,,,,,,,,1725,9,,,,,,,,,,,,,47,1,1342,9,99,1,618,9,74,1,0,9,600,9,18.7,9,3.4,9,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20221025,,,,,,,,,,,,,,,,,,,,,,,65,1,1216,9,96,1,110,9,84,1,0,9,1036,9,14.3,9,,,1.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78486002,"LE PERRAY",48.693667,1.867,174,20210521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78620001,"TOUSSUS LE NOBLE",48.750667,2.1135,154,20200602,,,1014.9,1,1011.2,1,,,,,,,,,,,,,,,,,26,1,1406,9,81,1,350,9,49,1,633,9,55,9,12.2,9,,,5.9,9,,,,,0,9,0,9,0,9,0,9,0,9,,,,,,,0,9,,,0,9,0,9,0,9,,,,,,,,,,
78621001,TRAPPES,48.774333,2.009833,167,20190319,,,1029.9,1,1026.7,1,,,1374,9,,,,,,,,,,,,,41,1,1302,9,99,1,407,9,77,1,0,9,793,9,7.1,9,1.2,9,1.2,9,,,,,,,,,0,9,0,9,,,,,,,,,,,,,,,0,9,1,9,,,,,,,,,,
78505001,PRUNAY-LE-TEMPLE_SAPC,48.867833,1.673333,107,20190223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78640001,VILLACOUBLAY,48.7725,2.204,174,20210415,,,1028.9,1,1027.2,1,,,,,,,,,,,,,,,,,38,1,1249,9,86,1,402,9,62,1,36,9,299,9,5.5,9,,,2.6,9,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,
78562001,ST-LEGER_SAPC,48.706667,1.745833,176,20201210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78354001,MAGNANVILLE,48.963667,1.674167,123,20211222,,,,,,,,,,,,,,,,,,,,,,,89,1,1732,9,98,1,210,9,93,1,0,9,1440,9,4.9,9,,,0.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78005002,ACHERES,48.983167,2.126,31,20220323,,,,,,,,,,,,,,,,,,,,,,,23,1,1244,9,98,1,723,9,59,1,518,9,491,9,6.2,9,,,2.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20220303,,,,,,,,,544,9,,,,,,,,,,,,,67,1,1600,9,99,1,2354,9,91,1,0,9,1350,9,9.6,9,0.6,9,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78005002,ACHERES,48.983167,2.126,31,20211221,,,,,,,,,,,,,,,,,,,,,,,69,1,1237,9,100,1,904,9,91,1,0,9,1160,9,5.2,9,,,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78646002,"VERSAILLES- INRAE",48.803333,2.09,121,20210730,,,,,,,,,1974,9,,,,,,,,,,,,,42,1,1424,9,93,1,248,9,69,1,0,9,444,9,13.9,9,3.8,9,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78380001,MAULE,48.909167,1.8475,54,20200512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78486002,"LE PERRAY",48.693667,1.867,174,20220323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78005002,ACHERES,48.983167,2.126,31,20191018,,,,,,,,,,,,,,,,,,,,,,,54,1,1228,9,93,1,1,9,75,1,0,9,643,9,11.8,9,,,1.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78380001,MAULE,48.909167,1.8475,54,20211024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
