num_poste,nom_usuel,lat,lon,alti,aaaammjj,dhumec,qdhumec,pmerm,qpmerm,pmermin,qpmermin,inst,qinst,glot,qglot,dift,qdift,dirt,qdirt,infrart,qinfrart,uv,quv,uv_indicex,quv_indicex,sigma,qsigma,un,qun,hun,qhun,ux,qux,hux,qhux,um,qum,dhumi40,qdhumi40,dhumi80,qdhumi80,tsvm,qtsvm,etpmon,qetpmon,etpgrille,qetpgrille,ecoulementm,qecoulementm,hneigef,qhneigef,neigetotx,qneigetotx,neigetot06,qneigetot06,neig,qneig,brou,qbrou,orag,qorag,gresil,qgresil,grele,qgrele,rosee,qrosee,verglas,qverglas,solneige,qsolneige,gelee,qgelee,fumee,qfumee,brume,qbrume,eclair,qeclair,nb300,qnb300,ba300,qba300,tmermin,qtmermin,tmermax,qtmermax
77054001,"LA BROSSE-MX",48.351667,3.023333,77,20221231,,,,,,,,,,,,,,,,,,,,,,,51,1,2058,9,85,1,1,9,63,1,0,9,135,9,11.2,9,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77333003,NEMOURS,48.27,2.715,73,20210129,,,,,,,,,,,,,,,,,,,,,,,65,1,1436,9,95,1,1,9,82,1,0,9,838,9,10.2,9,,,1.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20210415,,,,,,,,,,,,,,,,,,,,,,,41,1,1338,9,88,1,339,9,64,1,0,9,279,9,5.9,9,,,2.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77113002,CHEVRU,48.726833,3.203333,158,20210824,,,,,,,,,,,,,,,,,,,,,,,40,1,1049,9,96,1,447,9,67,1,10,9,433,9,13.2,9,,,4.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20220206,,,,,,,,,,,,,,,,,,,,,,,75,1,2240,9,95,1,1841,9,85,1,0,9,1314,9,9.3,9,,,0.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20220323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20210723,,,,,,,,,,,,,,,,,,,,,,,46,1,1210,9,93,1,326,9,66,1,0,9,385,9,18.2,9,,,5.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20200923,,,,,,,,,,,,,,,,,,,,,,,51,1,1632,9,98,1,501,9,80,1,0,9,893,9,15.8,9,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20201010,,,,,,,,,,,,,,,,,,,,,,,49,1,1306,9,100,1,537,9,80,1,0,9,897,9,9.9,9,,,1.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77468001,TORCY,48.8635,2.651,43,20210816,,,,,,,,,,,,,,,,,,,,,,,47,1,1419,9,87,1,1021,9,67,1,0,9,169,9,13.9,9,,,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20210306,,,,,,,,,,,,,,,,,,,,,,,35,1,1459,9,88,1,539,9,64,1,137,9,364,9,4.6,9,,,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77084001,CHANGIS,48.964667,3.011833,70,20201219,,,,,,,,,,,,,,,,,,,,,,,76,1,848,9,91,1,1206,9,87,1,0,9,1327,9,10.4,9,,,0.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20200818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77148002,CROUY-SUR-OURCQ,49.092833,3.070333,62,20220328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,20201224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77113002,CHEVRU,48.726833,3.203333,158,20200819,,,,,,,,,,,,,,,,,,,,,,,49,1,1346,9,94,1,539,9,74,1,0,9,663,9,17.7,9,,,3.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77320002,MOUROUX_SAPC,48.847167,3.057,148,20200922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77211001,NANGIS,48.595333,3.007667,128,20200509,,,,,,,,,,,,,,,,,,,,,,,58,1,1517,9,97,1,443,9,83,1,0,9,899,9,17,9,,,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77530001,VOULTON_SAPC,48.612667,3.350333,175,20201230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
